brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
43498.0,for_sale,339900.0,2,2,1.58,1556388.0,South Windsor,Connecticut,06074,1040.0,2019-07-30
83423.0,for_sale,599900.0,5,6,0.51,549976.0,West Hartford,Connecticut,06117,3848.0,2016-04-05
15366.0,for_sale,234900.0,2,2,,442159.0,South Windsor,Connecticut,06074,1300.0,2002-02-01
89505.0,for_sale,249900.0,3,2,0.22,956801.0,East Hartford,Connecticut,06118,1272.0,
59671.0,for_sale,185000.0,2,1,0.2,1660518.0,East Hartford,Connecticut,06118,792.0,2018-05-16
51868.0,for_sale,289900.0,3,1,0.38,1510929.0,South Windsor,Connecticut,06074,1406.0,
51868.0,for_sale,289000.0,6,3,0.17,919229.0,East Hartford,Connecticut,06108,3619.0,2014-03-03
33714.0,for_sale,1150000.0,8,5,0.14,871945.0,Hartford,Connecticut,06105,8784.0,2018-11-16
105309.0,for_sale,375000.0,6,4,0.48,800866.0,Hartford,Connecticut,06112,3540.0,2014-12-12
108004.0,for_sale,325000.0,3,3,0.8,917674.0,West Hartford,Connecticut,06117,2417.0,
6615.0,for_sale,429900.0,4,3,1.3,115500.0,Columbia,Connecticut,06237,2763.0,1996-05-01
63467.0,for_sale,124800.0,3,2,0.37,1273792.0,Windham,Connecticut,06226,1536.0,2008-05-01
108004.0,for_sale,324900.0,4,3,0.92,6901.0,Bloomfield,Connecticut,06002,2620.0,2019-07-23
104256.0,for_sale,347900.0,9,3,0.2,1671436.0,Hartford,Connecticut,06106,4611.0,2013-08-27
108008.0,for_sale,239999.0,3,2,0.17,242982.0,Windsor,Connecticut,06095,1615.0,2019-01-16
51868.0,for_sale,660000.0,4,3,5.6,199173.0,Columbia,Connecticut,06237,3306.0,2021-12-02
101676.0,for_sale,399000.0,3,1,12.3,862841.0,Mansfield,Connecticut,06268,1674.0,2020-02-07
68205.0,for_sale,488888.0,3,3,0.33,259717.0,West Hartford,Connecticut,06117,1997.0,2022-01-18
3357.0,for_sale,249900.0,3,1,0.21,879129.0,East Hartford,Connecticut,06118,1338.0,2021-09-17
104256.0,for_sale,585000.0,12,6,0.23,789273.0,Hartford,Connecticut,06114,5200.0,
3357.0,for_sale,150000.0,4,2,0.22,1407254.0,East Hartford,Connecticut,06118,1400.0,2016-10-21
41386.0,for_sale,329000.0,4,3,1.1,697242.0,Mansfield,Connecticut,06250,1916.0,2008-01-10
107912.0,for_sale,489000.0,4,3,2.0,553503.0,Lebanon,Connecticut,06249,2506.0,
51868.0,for_sale,410000.0,4,3,0.26,761487.0,West Hartford,Connecticut,06119,2155.0,2006-03-01
63467.0,for_sale,16000.0,,,0.33,75633.0,Windham,Connecticut,06226,,2003-02-27
19428.0,for_sale,225000.0,3,2,0.69,1336324.0,Glastonbury,Connecticut,06033,2055.0,
2680.0,for_sale,130000.0,2,2,,1135741.0,Hartford,Connecticut,06114,815.0,
33503.0,for_sale,599000.0,4,3,1.51,1032266.0,Mansfield,Connecticut,06268,2745.0,2013-05-01
99516.0,for_sale,129000.0,2,1,,955580.0,East Hartford,Connecticut,06118,850.0,2020-05-28
33714.0,for_sale,350000.0,9,3,0.14,987225.0,Hartford,Connecticut,06112,3240.0,
79028.0,for_sale,259900.0,3,2,0.97,76131.0,East Hartford,Connecticut,06118,1323.0,2017-08-15
108004.0,for_sale,459900.0,4,4,0.19,1760699.0,West Hartford,Connecticut,06119,2032.0,2005-04-20
51868.0,for_sale,199900.0,4,2,0.25,823371.0,Hartford,Connecticut,06112,2223.0,
22611.0,for_sale,225000.0,4,2,0.18,1757404.0,East Hartford,Connecticut,06108,1809.0,
10587.0,for_sale,414900.0,3,3,,1460233.0,Windsor,Connecticut,06095,2678.0,2013-05-16
33503.0,for_sale,370000.0,3,4,0.35,296481.0,East Hartford,Connecticut,06118,1891.0,2014-10-24
15520.0,for_sale,359900.0,3,3,0.25,1759314.0,West Hartford,Connecticut,06117,1574.0,2018-06-06
65417.0,for_sale,299900.0,8,3,0.12,696079.0,Hartford,Connecticut,06105,3069.0,
108004.0,for_sale,549900.0,4,4,0.96,1297184.0,West Hartford,Connecticut,06117,2520.0,1989-04-17
51868.0,for_sale,1195000.0,4,5,0.48,595878.0,West Hartford,Connecticut,06117,4000.0,2019-09-30
22611.0,for_sale,19900.0,,,0.1,196519.0,Hartford,Connecticut,06120,,2021-12-15
79028.0,for_sale,255000.0,,,0.09,130061.0,Windham,Connecticut,06226,2592.0,
3357.0,for_sale,124900.0,5,2,0.17,696592.0,Hartford,Connecticut,06106,1756.0,
108004.0,for_sale,200000.0,,,0.17,642416.0,Hartford,Connecticut,06112,2284.0,
98193.0,for_sale,329900.0,4,3,0.53,1060178.0,Glastonbury,Connecticut,06033,2323.0,2006-10-02
30125.0,for_sale,284900.0,3,2,0.46,386364.0,East Hartford,Connecticut,06118,1670.0,
107910.0,for_sale,189900.0,2,2,,1628635.0,Mansfield,Connecticut,06250,946.0,2016-08-18
56419.0,for_sale,225000.0,3,2,0.27,956587.0,Windham,Connecticut,06226,804.0,2018-03-23
107950.0,for_sale,279900.0,3,2,0.19,390359.0,West Hartford,Connecticut,06119,1650.0,
22611.0,for_sale,270000.0,9,3,0.12,1023734.0,Hartford,Connecticut,06106,3510.0,1989-12-08
22611.0,for_sale,189000.0,5,1,0.16,387529.0,Hartford,Connecticut,06112,2625.0,
33714.0,for_sale,160000.0,2,1,0.34,114814.0,Bloomfield,Connecticut,06002,1025.0,2020-06-10
107967.0,for_sale,2100000.0,4,4,40.95,1731989.0,Lebanon,Connecticut,06249,3481.0,
32241.0,for_sale,245900.0,4,2,0.16,1407561.0,East Hartford,Connecticut,06108,1403.0,2012-08-28
33714.0,for_sale,279900.0,4,2,0.19,1193313.0,East Hartford,Connecticut,06108,1392.0,2021-10-18
10544.0,for_sale,2199000.0,6,8,1.08,1260036.0,West Hartford,Connecticut,06117,6429.0,2014-09-02
10554.0,for_sale,300000.0,3,2,,753163.0,East Hartford,Connecticut,06604,1526.0,
26355.0,for_sale,199900.0,6,2,0.16,1567953.0,Hartford,Connecticut,06112,1896.0,1997-07-17
27108.0,for_sale,269900.0,,,1.3,211957.0,Mansfield,Connecticut,06250,1728.0,
50920.0,for_sale,249900.0,6,2,0.18,1351476.0,Hartford,Connecticut,06106,2464.0,1996-06-20
10587.0,for_sale,169900.0,3,2,0.38,1285650.0,Windsor,Connecticut,06095,1390.0,
41386.0,for_sale,130000.0,1,2,0.26,1122223.0,Windham,Connecticut,06226,624.0,
22611.0,for_sale,189900.0,3,2,0.13,1053651.0,East Hartford,Connecticut,06108,1502.0,2009-09-14
107951.0,for_sale,249900.0,3,2,0.28,1470346.0,East Hartford,Connecticut,06108,1424.0,
10582.0,for_sale,779000.0,4,6,0.88,1212513.0,West Hartford,Connecticut,06117,3575.0,
22611.0,for_sale,164900.0,2,1,0.21,1192898.0,Windham,Connecticut,06226,804.0,2002-07-08
101640.0,for_sale,190000.0,3,1,0.2,186058.0,East Hartford,Connecticut,06118,962.0,2004-02-13
34009.0,for_sale,274900.0,4,2,1.4,729223.0,Mansfield,Connecticut,06268,1104.0,2013-08-29
99886.0,for_sale,369000.0,4,2,0.18,1801593.0,West Hartford,Connecticut,06119,1695.0,2001-07-23
10582.0,for_sale,429900.0,3,3,,1670259.0,Bloomfield,Connecticut,06002,2283.0,2006-06-28
33714.0,for_sale,225000.0,4,2,0.16,1732883.0,Hartford,Connecticut,06112,2298.0,1996-11-01
10573.0,for_sale,190000.0,4,1,0.16,1369201.0,Hartford,Connecticut,06112,1075.0,2009-05-06
108004.0,for_sale,620000.0,4,4,0.33,1105232.0,West Hartford,Connecticut,06119,2392.0,
84534.0,for_sale,385000.0,8,3,0.16,1010389.0,East Hartford,Connecticut,06108,4424.0,2007-01-09
104256.0,for_sale,299000.0,10,3,0.11,545233.0,Hartford,Connecticut,06106,4200.0,2021-11-04
105076.0,for_sale,249500.0,6,2,0.1,151043.0,Hartford,Connecticut,06106,2281.0,2002-09-06
22611.0,for_sale,235000.0,3,2,0.17,1671179.0,Bloomfield,Connecticut,06002,1094.0,1987-04-24
33503.0,for_sale,289000.0,4,2,0.38,1285441.0,East Hartford,Connecticut,06108,1440.0,2021-11-29
51868.0,for_sale,340000.0,4,3,0.44,1169763.0,East Hartford,Connecticut,06118,2388.0,2006-06-16
47673.0,for_sale,249000.0,6,4,0.19,1369544.0,Hartford,Connecticut,06114,2950.0,
51868.0,for_sale,324900.0,2,2,0.31,600766.0,West Hartford,Connecticut,06117,1432.0,2021-12-01
51868.0,for_sale,270000.0,6,3,0.13,34466.0,East Hartford,Connecticut,06108,2978.0,2012-05-18
101640.0,for_sale,284900.0,3,2,0.22,522900.0,Windsor,Connecticut,06095,1604.0,2016-11-22
10555.0,for_sale,329900.0,4,3,0.38,378161.0,East Hartford,Connecticut,06118,2388.0,
10555.0,for_sale,235000.0,3,2,0.79,1083163.0,East Hartford,Connecticut,06118,1263.0,
10587.0,for_sale,204900.0,3,1,0.44,1141520.0,Bloomfield,Connecticut,06002,1040.0,
33714.0,for_sale,250000.0,7,2,0.15,1031485.0,Hartford,Connecticut,06120,2600.0,2020-07-06
22611.0,for_sale,169900.0,1,1,,1752423.0,West Hartford,Connecticut,06119,641.0,
10547.0,for_sale,329900.0,3,3,,8542.0,Mansfield,Connecticut,06250,1782.0,2017-06-02
22611.0,for_sale,49900.0,3,2,,894659.0,Hartford,Connecticut,06112,900.0,
24651.0,for_sale,179900.0,4,3,0.09,160489.0,Windham,Connecticut,06226,1560.0,
18229.0,for_sale,119900.0,2,1,0.57,722369.0,East Hartford,Connecticut,06118,727.0,
33503.0,for_sale,219900.0,2,1,0.15,1539924.0,East Hartford,Connecticut,06108,1155.0,2016-11-21
3357.0,for_sale,225000.0,3,1,0.6,613074.0,East Hartford,Connecticut,06118,1562.0,2017-03-17
65417.0,for_sale,259000.0,3,2,0.26,1273781.0,Windsor,Connecticut,06095,1288.0,2018-11-26
30875.0,for_sale,164999.0,5,2,0.08,597568.0,Hartford,Connecticut,06114,1945.0,2009-07-23
10582.0,for_sale,475000.0,4,3,0.36,302709.0,West Hartford,Connecticut,06117,2390.0,
33714.0,for_sale,299900.0,3,2,0.35,113661.0,Windsor,Connecticut,06095,1600.0,2017-12-22
22611.0,for_sale,127900.0,1,1,,1637473.0,South Windsor,Connecticut,06074,1130.0,2007-10-01
106733.0,for_sale,264900.0,3,2,,1511143.0,Mansfield,Connecticut,06250,1068.0,2007-12-28
16111.0,for_sale,265000.0,2,2,0.38,1046123.0,Windsor,Connecticut,06095,1949.0,2002-07-24
33503.0,for_sale,279500.0,3,2,0.38,1308520.0,East Hartford,Connecticut,06118,1596.0,2001-08-03
51868.0,for_sale,294900.0,3,2,1.5,792920.0,Columbia,Connecticut,06237,1566.0,2007-07-03
103948.0,for_sale,399000.0,6,4,15.0,321915.0,Coventry,Connecticut,06238,3319.0,
22611.0,for_sale,440000.0,3,4,0.35,1638126.0,West Hartford,Connecticut,06117,2016.0,2019-09-11
33714.0,for_sale,210000.0,3,2,0.17,48388.0,Bloomfield,Connecticut,06002,984.0,2018-01-09
108004.0,for_sale,516900.0,3,4,0.36,1605863.0,West Hartford,Connecticut,06117,2524.0,2002-11-22
108004.0,for_sale,474900.0,4,3,0.21,871134.0,West Hartford,Connecticut,06107,2343.0,2016-07-11
3357.0,for_sale,129900.0,1,1,,1296862.0,Glastonbury,Connecticut,06033,670.0,1988-10-12
5623.0,for_sale,278000.0,3,2,0.2,1668280.0,Manchester,Connecticut,06040,1144.0,2005-08-09
98733.0,for_sale,260000.0,4,2,0.8,1465067.0,East Hartford,Connecticut,06118,1352.0,
10582.0,for_sale,349900.0,8,4,0.15,321160.0,Manchester,Connecticut,06040,2846.0,2019-10-25
51868.0,for_sale,295000.0,2,1,0.2,1027193.0,West Hartford,Connecticut,06119,1105.0,2016-07-07
41386.0,for_sale,30000.0,,,0.52,560764.0,Windham,Connecticut,06226,,
107931.0,for_sale,368600.0,3,3,0.26,1610028.0,Manchester,Connecticut,06040,1862.0,
3357.0,for_sale,385000.0,4,3,1.2,1105838.0,East Hartford,Connecticut,06118,2204.0,
107951.0,for_sale,529900.0,4,3,0.34,1609777.0,Glastonbury,Connecticut,06033,2647.0,1998-11-03
10555.0,for_sale,29900.0,2,1,,1228817.0,East Hartford,Connecticut,06118,690.0,2015-09-10
10555.0,for_sale,399000.0,3,3,2.28,695941.0,Lebanon,Connecticut,06249,1996.0,2010-02-19
10582.0,for_sale,74000.0,2,1,,437450.0,Hartford,Connecticut,06120,865.0,
107951.0,for_sale,265000.0,2,1,0.47,814928.0,Glastonbury,Connecticut,06033,1015.0,
8147.0,for_sale,359900.0,18,6,0.15,505001.0,Hartford,Connecticut,06114,5244.0,
51868.0,for_sale,350000.0,9,3,0.16,1148175.0,Hartford,Connecticut,06112,3849.0,2019-03-06
8147.0,for_sale,289900.0,8,3,0.15,485203.0,Hartford,Connecticut,06114,3090.0,
104256.0,for_sale,385000.0,8,3,0.17,810337.0,Hartford,Connecticut,06105,3333.0,
34053.0,for_sale,209000.0,5,3,0.29,856240.0,Windham,Connecticut,06226,2848.0,1999-08-31
19427.0,for_sale,76000.0,2,1,,524400.0,Hartford,Connecticut,06105,835.0,
10555.0,for_sale,319900.0,3,3,0.76,523735.0,Windsor,Connecticut,06095,1608.0,
10582.0,for_sale,145000.0,1,1,,8293.0,Hartford,Connecticut,06103,546.0,2016-12-27
15520.0,for_sale,309000.0,3,3,0.34,430670.0,East Hartford,Connecticut,06118,1392.0,1992-12-02
42329.0,for_sale,229000.0,4,1,0.19,1335819.0,East Hartford,Connecticut,06118,1152.0,2021-12-20
108004.0,for_sale,289900.0,2,1,0.29,1127195.0,West Hartford,Connecticut,06119,1112.0,2017-07-05
33503.0,for_sale,699000.0,4,3,1.38,1450404.0,Mansfield,Connecticut,06268,3460.0,
23735.0,for_sale,175000.0,3,2,1.48,861019.0,Tolland,Connecticut,06084,1008.0,2007-07-02
22611.0,for_sale,189900.0,3,2,0.69,603117.0,Tolland,Connecticut,06084,1084.0,
78477.0,for_sale,225000.0,3,2,2.06,1522492.0,Windsor,Connecticut,06095,1504.0,
86796.0,for_sale,195000.0,2,1,0.58,1353999.0,East Hartford,Connecticut,06118,1092.0,1987-08-04
3357.0,for_sale,334900.0,3,3,5.06,878979.0,Coventry,Connecticut,06238,1396.0,2015-05-29
10582.0,for_sale,629900.0,4,4,3.0,1751944.0,Bloomfield,Connecticut,06002,3783.0,1997-12-16
10554.0,for_sale,175000.0,3,1,0.3,1669480.0,Bloomfield,Connecticut,06002,984.0,2003-03-26
15366.0,for_sale,374900.0,3,2,3.46,1738952.0,Lebanon,Connecticut,06249,1648.0,2008-09-30
68208.0,for_sale,344900.0,3,2,0.56,1548015.0,South Windsor,Connecticut,06074,1331.0,
33503.0,for_sale,279900.0,3,2,0.34,303043.0,East Hartford,Connecticut,06118,1248.0,2015-06-01
107951.0,for_sale,625000.0,4,4,1.07,430419.0,Glastonbury,Connecticut,06033,3144.0,2019-06-28
37460.0,for_sale,459900.0,3,2,0.88,198950.0,East Windsor,Connecticut,06016,1916.0,2009-04-15
84512.0,for_sale,549000.0,3,4,,1486912.0,Ellington,Connecticut,06029,2494.0,
22611.0,for_sale,675000.0,4,3,4.02,1808720.0,Glastonbury,Connecticut,06033,2104.0,2001-08-06
24651.0,for_sale,355000.0,3,3,,1138363.0,Glastonbury,Connecticut,06033,1743.0,2014-09-12
22700.0,for_sale,450000.0,3,5,0.52,202895.0,Enfield,Connecticut,06082,2751.0,1989-09-22
105076.0,for_sale,179900.0,,3,0.11,1369766.0,Hartford,Connecticut,06120,3474.0,
51868.0,for_sale,65000.0,3,1,0.05,1354410.0,Hartford,Connecticut,06114,1280.0,1988-01-20
91213.0,for_sale,260000.0,,,0.2,893266.0,Hartford,Connecticut,06112,5060.0,2005-10-13
10555.0,for_sale,229900.0,5,4,0.1,1285463.0,Hartford,Connecticut,06106,4092.0,
108909.0,for_sale,200000.0,4,2,0.23,375084.0,Hartford,Connecticut,06112,3431.0,2011-05-27
108008.0,for_sale,129900.0,,,4.9,201159.0,Windsor,Connecticut,06095,,
22611.0,for_sale,240000.0,,,0.3,1671553.0,Hartford,Connecticut,06120,1250.0,
22611.0,for_sale,240000.0,,,0.3,1637824.0,Hartford,Connecticut,06120,1250.0,
22611.0,for_sale,240000.0,,,0.3,1531400.0,Hartford,Connecticut,06120,1250.0,
22611.0,for_sale,240000.0,,,0.3,1774185.0,Hartford,Connecticut,06120,1250.0,
22611.0,for_sale,240000.0,,,0.3,1660623.0,Hartford,Connecticut,06120,1250.0,
22611.0,for_sale,235900.0,,,0.22,1609984.0,Hartford,Connecticut,06120,1250.0,
37460.0,for_sale,35000.0,,,0.29,1672071.0,Hartford,Connecticut,06114,,
43036.0,for_sale,250000.0,,,1.06,793027.0,Hartford,Connecticut,06112,,
79217.0,for_sale,114900.0,3,2,0.05,1369991.0,Hartford,Connecticut,06114,1280.0,2006-11-14
15517.0,for_sale,33500.0,1,1,,1066984.0,Hartford,Connecticut,06114,643.0,2004-02-09
79217.0,for_sale,329000.0,8,3,0.16,173190.0,Hartford,Connecticut,06114,3570.0,2021-04-08
44350.0,for_sale,224900.0,3,2,0.17,1530886.0,Hartford,Connecticut,06114,1800.0,2003-11-13
46073.0,for_sale,299900.0,8,4,0.24,888913.0,Hartford,Connecticut,06112,3392.0,
33503.0,for_sale,294900.0,,,0.16,1029173.0,Hartford,Connecticut,06120,3284.0,2021-05-06
51868.0,for_sale,35000.0,,,0.75,433659.0,Bloomfield,Connecticut,06002,,
10582.0,for_sale,329000.0,2,2,,8289.0,Hartford,Connecticut,06103,1133.0,2015-01-08
22611.0,for_sale,210000.0,4,2,0.19,365566.0,Hartford,Connecticut,06114,1824.0,2006-09-27
32894.0,for_sale,205000.0,2,1,0.16,1395760.0,East Hartford,Connecticut,06118,950.0,2007-06-25
108006.0,for_sale,299900.0,6,6,0.22,1447437.0,East Hartford,Connecticut,06118,2720.0,1989-05-04
33714.0,for_sale,319900.0,9,3,0.12,589108.0,Hartford,Connecticut,06106,4344.0,2018-08-29
100305.0,for_sale,20000.0,1,1,,1052993.0,South Windsor,Connecticut,06074,100.0,
15517.0,for_sale,265000.0,5,3,0.2,222060.0,East Hartford,Connecticut,06108,1882.0,2011-06-09
18142.0,for_sale,199900.0,2,1,0.23,1637729.0,Bloomfield,Connecticut,06002,984.0,2019-12-11
108008.0,for_sale,249000.0,8,3,0.11,11898.0,Hartford,Connecticut,06114,2630.0,
10555.0,for_sale,300000.0,8,3,0.14,905331.0,Hartford,Connecticut,06120,3579.0,2021-04-30
10555.0,for_sale,320000.0,8,3,0.12,905431.0,Hartford,Connecticut,06114,3055.0,2018-09-25
10555.0,for_sale,360000.0,6,3,0.12,1808907.0,Hartford,Connecticut,06106,4005.0,2021-07-02
84512.0,for_sale,368000.0,3,2,0.46,399488.0,South Windsor,Connecticut,06074,2080.0,2022-01-04
15017.0,for_sale,489900.0,4,3,1.01,386573.0,Ellington,Connecticut,06029,2404.0,1999-11-23
11020.0,for_sale,279900.0,2,4,,276987.0,South Windsor,Connecticut,06074,1316.0,2015-11-03
10582.0,for_sale,399900.0,3,2,0.26,1808779.0,West Hartford,Connecticut,06117,1054.0,
88173.0,for_sale,29900.0,,,0.33,1011172.0,Vernon,Connecticut,06066,,2021-07-21
105517.0,for_sale,179000.0,,,0.61,870948.0,Coventry,Connecticut,06238,1794.0,
80947.0,for_sale,389000.0,3,1,39.0,1241665.0,Coventry,Connecticut,06238,1072.0,
74821.0,for_sale,499000.0,,,14.01,1873893.0,Lenox,Massachusetts,01240,,
4108.0,for_sale,175000.0,,,3.82,1635436.0,Lenox,Massachusetts,01240,,
4108.0,for_sale,175000.0,,,2.71,1629891.0,Lenox,Massachusetts,01240,,
10277.0,for_sale,89000.0,,,17.01,1969363.0,Otis,Massachusetts,01253,,
10277.0,for_sale,835000.0,5,4,,771626.0,Lenox,Massachusetts,01240,3500.0,
84383.0,for_sale,38000.0,,,1.01,1979902.0,Otis,Massachusetts,01253,,
10277.0,for_sale,925000.0,5,4,,771628.0,Lenox,Massachusetts,01240,3500.0,
10277.0,for_sale,1395000.0,5,4,,771625.0,Lenox,Massachusetts,01240,3500.0,
94681.0,for_sale,65500.0,,,2.62,2350.0,Lenox,Massachusetts,01240,,
94681.0,for_sale,405000.0,,,16.2,1873893.0,Lenox,Massachusetts,01240,,
94681.0,for_sale,113750.0,,,4.55,2348.0,Lenox,Massachusetts,01240,,
94681.0,for_sale,112500.0,,,4.5,2368.0,Lenox,Massachusetts,01240,,
94681.0,for_sale,113250.0,,,4.53,2359.0,Lenox,Massachusetts,01240,,
10277.0,for_sale,889000.0,5,4,,771629.0,Lenox,Massachusetts,01240,3500.0,
10277.0,for_sale,925000.0,5,4,,771632.0,Lenox,Massachusetts,01240,3500.0,
10277.0,for_sale,1025000.0,5,4,,771630.0,Lenox,Massachusetts,01240,3500.0,
86588.0,for_sale,199000.0,,,1.83,115793.0,Lenox,Massachusetts,01240,,2011-08-26
86588.0,for_sale,199000.0,,,0.62,199138.0,Lenox,Massachusetts,01240,,2006-12-29
21935.0,for_sale,639000.0,3,3,,1667662.0,Lenox,Massachusetts,01240,2264.0,
10277.0,for_sale,1025000.0,5,4,,771627.0,Lenox,Massachusetts,01240,3500.0,
7905.0,for_sale,95000.0,,,1.42,1876620.0,Lee,Massachusetts,01238,,
60033.0,for_sale,429900.0,4,2,0.68,1390803.0,Lee,Massachusetts,01238,1626.0,2009-08-28
4006.0,for_sale,799900.0,3,2,16.11,517553.0,Lenox,Massachusetts,01240,1858.0,2001-07-13
107912.0,for_sale,650000.0,,,24.34,197269.0,Lenox,Massachusetts,01240,,
10198.0,for_sale,199900.0,3,1,1.25,10212.0,Lenox,Massachusetts,01240,2552.0,
10198.0,for_sale,199900.0,,,13.93,1899225.0,Pittsfield,Massachusetts,01201,,
21935.0,for_sale,819000.0,3,3,0.18,1285217.0,Lenox,Massachusetts,01240,2402.0,
4006.0,for_sale,149900.0,,,7.86,1366708.0,Lee,Massachusetts,01238,,
107912.0,for_sale,849000.0,6,7,0.36,230680.0,Lenox,Massachusetts,01240,5202.0,
4006.0,for_sale,119900.0,,,2.0,1364188.0,Lee,Massachusetts,01238,,2007-01-05
94681.0,for_sale,400000.0,,,5.49,1072221.0,Lenox,Massachusetts,01240,,
10277.0,for_sale,749000.0,5,5,,242296.0,Pittsfield,Massachusetts,01201,3581.0,2019-05-20
94681.0,for_sale,364000.0,2,2,1.34,532023.0,Lenox,Massachusetts,01240,1457.0,
87318.0,for_sale,159000.0,8,3,0.35,915223.0,Lenox,Massachusetts,01240,2866.0,
10856.0,for_sale,385000.0,4,3,,1746312.0,Lee,Massachusetts,01238,1405.0,1991-09-25
94681.0,for_sale,490000.0,3,2,1.92,115090.0,Lenox,Massachusetts,01240,2211.0,1990-08-30
73688.0,for_sale,1250000.0,4,3,,602840.0,Lenox,Massachusetts,01240,2392.0,2003-06-06
56478.0,for_sale,419000.0,4,2,1.16,1213272.0,Lee,Massachusetts,01238,1851.0,2009-07-31
48460.0,for_sale,675000.0,4,3,5.13,732551.0,Lenox,Massachusetts,01240,2484.0,2002-07-03
86588.0,for_sale,269000.0,2,3,,1746316.0,Lee,Massachusetts,01238,1405.0,1985-06-10
74821.0,for_sale,299000.0,2,1,0.17,561003.0,Lenox,Massachusetts,01240,1420.0,
94681.0,for_sale,134000.0,1,1,,823873.0,Lenox,Massachusetts,01240,670.0,2021-02-05
107912.0,for_sale,260000.0,2,1,0.21,916039.0,Lenox,Massachusetts,01240,900.0,
10198.0,for_sale,649900.0,5,5,,792529.0,Pittsfield,Massachusetts,01201,2994.0,2007-08-20
94681.0,for_sale,639000.0,3,4,,599589.0,Lenox,Massachusetts,01240,2245.0,2018-07-31
51868.0,for_sale,339000.0,3,2,2.62,1313318.0,East Haddam,Connecticut,06469,1300.0,2001-07-03
22611.0,for_sale,424900.0,4,3,1.83,1565423.0,Simsbury,Connecticut,06070,2502.0,1992-09-18
33503.0,for_sale,259900.0,3,2,0.21,1407633.0,Durham,Connecticut,06422,1840.0,2006-11-06
22611.0,for_sale,199900.0,4,1,0.33,1016258.0,Wethersfield,Connecticut,06109,1238.0,2000-09-29
22546.0,for_sale,209900.0,3,1,0.23,733333.0,New Britain,Connecticut,06053,1092.0,
10582.0,for_sale,425000.0,3,3,0.3,481337.0,Newington,Connecticut,06111,2328.0,2002-12-12
10585.0,for_sale,222000.0,2,2,,1511524.0,Wethersfield,Connecticut,06109,1277.0,1987-04-07
10582.0,for_sale,799900.0,4,4,3.87,1142127.0,Avon,Connecticut,06001,4324.0,1992-09-11
10582.0,for_sale,699900.0,4,3,0.51,1053811.0,West Hartford,Connecticut,06107,3176.0,1996-09-06
3357.0,for_sale,220000.0,3,1,0.24,1757953.0,Middletown,Connecticut,06457,907.0,
23873.0,for_sale,239900.0,3,2,0.16,893686.0,New Britain,Connecticut,06053,1496.0,1996-09-25
27439.0,for_sale,449000.0,4,4,0.82,1093035.0,Guilford,Vermont,05301,2600.0,
94681.0,for_sale,279999.0,3,1,0.4,99562.0,Pittsfield,Massachusetts,01201,1719.0,2007-10-05
10198.0,for_sale,375000.0,5,3,0.3,1437933.0,Pittsfield,Massachusetts,01201,2256.0,
8936.0,for_sale,499900.0,4,3,0.49,1667819.0,Pittsfield,Massachusetts,01201,2280.0,1998-08-13
102299.0,for_sale,350000.0,4,2,0.29,1053432.0,Pittsfield,Massachusetts,01201,1651.0,
8936.0,for_sale,399900.0,5,3,0.29,1230119.0,Pittsfield,Massachusetts,01201,2127.0,
10198.0,for_sale,299900.0,3,2,0.44,447659.0,Pittsfield,Massachusetts,01201,1464.0,1983-11-01
48460.0,for_sale,329000.0,4,2,0.48,757849.0,Pittsfield,Massachusetts,01201,1756.0,
69377.0,for_sale,629900.0,3,3,0.48,522524.0,Pittsfield,Massachusetts,01201,2418.0,2012-09-07
73688.0,for_sale,529000.0,3,4,,157080.0,Pittsfield,Massachusetts,01201,2435.0,1989-11-21
43035.0,for_sale,388000.0,2,1,4.19,159017.0,Great Barrington,Massachusetts,01230,3822.0,
22006.0,for_sale,425000.0,3,2,2.02,263302.0,Claverack,New York,12521,1600.0,2021-11-24
